periode,site,"xcoord,N,24,15","ycoord,N,24,15",structure_num,proprétaire,structure_type,animal,animal_emp,animal_part,chien,chien_emp,chien_part,bovin,bovin_emp,bovin_part,ovin,ovin_emp,ovin_part,cheval,cheval_emp,cheval_part,porc,porc_emp,porc_part,volaille,volaille_emp,volaille_part,cervide,cervide_emp,cervide_part,poisson,poisson_emp,poisson_part,singe,singe_emp,singe_part,renard,renard_emp,renard_part,elephant,elephant_emp,elephant_part,oiseaux,oiseaux_part,tortue,glire,total
"5,00",Xibeigang,"12724368,57","4319788,034",西北冈M1888,,fosse,,,,,,,,,,,,,"2,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,00",Xibeigang,"12724368,57","4319788,034",西北冈M1911,,fosse,,,,,,,,,,,,,"4,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,00",Xibeigang,"12724368,57","4319788,034",西北冈M1912,,fosse,,,,,,,,,,,,,"2,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,00",Xibeigang,"12724368,57","4319788,034",西北冈M1963,,fosse,,,,,,,,,,,,,"2,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,00",Xibeigang,"12724368,57","4319788,034",,,fosse,,,,,,,,,,,,,"1,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,00",Xibeigang,"12724368,57","4319788,034",,,fosse,,,,,,,,,,,,,"2,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,00",Xibeigang,"12724368,57","4319788,034",,,fosse,,,,,,,,,,,,,"2,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,00",Xibeigang,"12724368,57","4319788,034",,,fosse,,,,,,,,,,,,,"2,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,00",Xibeigang,"12724368,57","4319788,034",,,fosse,,,,,,,,,,,,,"2,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,
,Xibeigang,"12724368,57","4319788,034",西北冈WKGM1,,tombe,,,,,,,,,,,,,"28,00",rampe,entier,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,00",Xibeigang,"12724368,57","4319788,034",,,fosse,,,,,,,,,,,,,"2,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,00",Xibeigang,"12724368,57","4319788,034",,,fosse,,,,,,,,,,,,,"2,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,00",Xibeigang,"12724368,57","4319788,034",,,fosse,,,,,,,,,,,,,"2,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,
,Xibeigang,"12724368,57","4319788,034",西北冈M2017,,fosse,,,,,,,,,,,,,"3,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,00",Xibeigang,"12724314,19","4319784,506",84AWBM260,femme;royale,tombe,,,,"1,00",fosse_ceinture,entier,"1,00",,,"1,00",,,"1,00",,,"1,00",,,,,,,,,,,,,,,,,,,,,,,,,"5,00"
"2,00",Xibeigang,"12724201,21","4319798,404",84AWBM259,,tombe,,,,"6,00",remblai;plateforme_2,entier,"1,00",plateforme_2,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,00"
"2,00",Xibeigang,"12724368,57","4319788,034",,,fosse,,,,,,,"2,00",fosse,bassin;côte,,,,,,,"1,00",fosse,fémur,,,,,,,,,,,,,,,,,,,,,,"1,00","4,00"
"2,00",Xibeigang,"12724368,57","4319788,034",,,fosse,,,,"1,00",fosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Xibeigang,"12724368,57","4319788,034",,,fosse,,,,"1,00",fosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Xibeigang,"12724368,57","4319788,034",,,fosse,,,,"1,00",fosse,,,,,"1,00",fosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"2,00",Xibeigang,"12724368,57","4319788,034",,,fosse,,,,"1,00",fosse,,,,,,,,,,,"1,00",fosse,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"2,00",Xibeigang,"12724368,57","4319788,034",西北岗K8,,fosse,,,,,,,,,,"1,00",fosse,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Xindian,"12721695,75","4317955,967",16辛店M21,,tombe,,,,"3,00",fosse_ceinture;plateforme_2,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,00"
"2,00",Xindian,"12721695,75","4317955,967",16辛店M26,,tombe,,,,"3,00",fosse_ceinture;plateforme_2,entier,,,,"1,00",cercueil,tête,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,00"
"4,00",Xindian,"12721695,75","4317955,967",16辛店M41,homme,tombe,,,,"2,00",plateforme_2,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Guojiazhuang,"12726750,59","4315547,036",郭家庄东南M1,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Guojiazhuang,"12726750,59","4315547,036",郭家庄东南M7,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Guojiazhuang,"12726750,59","4315547,036",郭家庄东南M8,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M7,,tombe,"1,00",mobilier,os,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M25,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M26,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M34,,tombe,,,,"1,00",fosse_ceinture,entier,"1,00",chambre_funéraire,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M35,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M64,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M65,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M66,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M85,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M87,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M88,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M89,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M90,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M91,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M93,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M95,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M99,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M102,,tombe,,,,"1,00",,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M108,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M111,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M112,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M114,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M118,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M135,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M138,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M140,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M141,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M160,,tombe,,,,"3,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M164,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M168,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M175,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M182,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M206,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M223,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M225,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M226,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M247,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M252,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M256,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M263,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M268,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M269,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M270,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M271,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M272,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M273,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M278,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M280,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M235,,tombe,,,,,,,,,,,,,,,,,,,"1,00",fosse_ceinture,os,,,,,,,,,,,,,,,,,,,,"1,00"
"2,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M22,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M32,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M202,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M267,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M276,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M279,,tombe,,,,"1,00",remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M180,,tombe,,,,"1,00",plateforme_2,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M284,,tombe,,,,"1,00",plateforme_2,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M6,,tombe,,,,,,,"1,00",plateforme_2,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M203,,tombe,,,,,,,"1,00",plateforme_2,scapulas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M220,,tombe,,,,,,,"1,00",plateforme_2,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M232,,tombe,,,,,,,"1,00",plateforme_2,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M264,,tombe,,,,,,,"1,00",plateforme_2,os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M208,,tombe,,,,,,,"1,00",plateforme_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M106,,tombe,,,,,,,,,,,,,,,,,,,,,,,,,"1,00",plateforme_2,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M20,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M38,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M44,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M45,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M47,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M48,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M50,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M97,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M277,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M53,,tombe,,,,"2,00",fosse_ceinture;plateforme_2,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M174,,tombe,,,,"2,00",fosse_ceinture;plateforme_2,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M98,,tombe,,,,"1,00",fosse_ceinture,entier,"1,00",plateforme_2,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M001,,tombe,,,,"1,00",fosse_ceinture,entier,,,,"1,00",plateforme_2,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M31,,tombe,,,,"1,00",fosse_ceinture,entier,"1,00",plateforme_2,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M1,,tombe,,,,"1,00",fosse_ceinture,entier,"1,00",plateforme_2,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M75,,tombe,,,,"1,00",fosse_ceinture,entier,"1,00",plateforme_2,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M209,,tombe,,,,"1,00",fosse_ceinture,entier,"1,00",plateforme_2,os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M217,,tombe,,,,"1,00",fosse_ceinture,entier,"1,00",plateforme_2,os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"2,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M289,,tombe,,,,"1,00",fosse_ceinture,entier,"1,00",plateforme_2,os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"2,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M63,,tombe,,,,"2,00",fosse_ceinture;plateforme_2,entier,"1,00",plateforme_2,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M19,,tombe,,,,"1,00",remblai,entier,"1,00",plateforme_2,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M201,,tombe,,,,"1,00",remblai,entier,"1,00",plateforme_2,os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"2,00",Guojiazhuang,"12726750,59","4315547,036",82-92郭家庄M231,,tombe,,,,"1,00",plateforme_2,entier,"1,00",plateforme_2,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Guojiazhuang,"12726750,59","4315547,036",郭家庄86AQM6,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,"1,00",plateforme_2,membre,"1,00",plateforme_2,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",86AQM6,,tombe,,,,"2,00",fosse_ceinture;remblai,entier,"1,00",plateforme_2,membre,"1,00",plateforme_2,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,00"
"2,00",Guojiazhuang,"12726750,59","4315547,036",95郭家庄东南M26,,tombe,,,,"2,00",fosse_ceinture;plateforme_2,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"2,00",Guojiazhuang,"12726750,59","4315547,036",2006WYLDM5,,tombe,,,,"2,00",fosse_ceinture;plateforme_2,entier,"1,00",plateforme_2,membre,,,,"1,00",plateforme_2,tête,,,,,,,,,,,,,,,,,,,,,,,,,,"4,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",郭家庄西M160,,tombe,,,,"2,00",chambre_funéraire;fosse_ceinture;remblai,entier,"1,00",plateforme_2,,"1,00",plateforme_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",87AGNM51,,fosse_char_cheval,,,,,,,,,,,,,"2,00",fosse_char_cheval,entier,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",87AGNM52,,fosse_char_cheval,,,,,,,,,,,,,"2,00",fosse_char_cheval,entier,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
,Guojiazhuang,"12726750,59","4315547,036",87AGNM58,,fosse_char_cheval,,,,,,,,,,,,,"1,00",fosse_char_cheval,entier,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",83郭家庄M1,,tombe,,,,"1,00",fosse_ceinture,entier,"1,00",plateforme_2,membre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",87郭家庄M1,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",87郭家庄M7,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"3,00",Guojiazhuang,"12726750,59","4315547,036",87郭家庄M8,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
,Guojiazhuang,"12726750,59","4315547,036",87AGNM52,,fosse,,,,,,,,,,"1,00",fosse,,"2,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,"3,00"
,Guojiazhuang,"12726750,59","4315547,036",87AGNM58,,fosse,,,,,,,,,,"1,00",fosse,,"2,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,"3,00"
,Guojiazhuang,"12726750,59","4315547,036",89AGNM146,,fosse,,,,,,,,,,"1,00",fosse,,"2,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,"3,00"
,Guojiazhuang,"12726750,59","4315547,036",89AGNM147,,fosse,,,,,,,,,,"1,00",fosse,,"2,00",fosse,entier,,,,,,,,,,,,,,,,,,,,,,,,,,"3,00"
"2,00",Guojiazhuang,"12726750,59","4315547,036",05-06文源绿岛M5,,tombe,,,,"2,00",fosse_ceinture;plateforme_2,entier,,,,,,,"2,00",plateforme_2,membre;tête,,,,,,,,,,,,,,,,,,,,,,,,,,"4,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",05-06文源绿岛M15,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
"4,00",Guojiazhuang,"12726750,59","4315547,036",05-06文源绿岛M25,,tombe,,,,"1,00",fosse_ceinture,entier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,00"
